name,degreein,date
242,0,2020-07-02
188,0,2020-07-02
235,0,2020-07-02
233,0,2020-07-02
9,0,2020-07-02
153,0,2020-07-02
262,0,2020-07-02
31,0,2020-07-02
149,0,2020-07-02
151,0,2020-07-02
70,0,2020-07-02
161,0,2020-07-02
41,0,2020-07-02
41,11,2020-07-03
69,9,2020-07-03
154,8,2020-07-03
34,7,2020-07-03
86,7,2020-07-03
181,6,2020-07-03
270,4,2020-07-03
9,2,2020-07-03
278,1,2020-07-03
142,1,2020-07-03
89,0,2020-07-03
229,0,2020-07-03
242,0,2020-07-03
159,0,2020-07-03
188,0,2020-07-03
94,0,2020-07-03
207,0,2020-07-03
235,0,2020-07-03
233,0,2020-07-03
153,0,2020-07-03
262,0,2020-07-03
31,0,2020-07-03
1,0,2020-07-03
149,0,2020-07-03
151,0,2020-07-03
70,0,2020-07-03
161,0,2020-07-03
108,0,2020-07-03
154,40,2020-07-04
69,36,2020-07-04
41,31,2020-07-04
270,22,2020-07-04
34,15,2020-07-04
159,9,2020-07-04
142,7,2020-07-04
94,6,2020-07-04
9,3,2020-07-04
1,2,2020-07-04
89,1,2020-07-04
207,1,2020-07-04
86,1,2020-07-04
181,1,2020-07-04
229,0,2020-07-04
242,0,2020-07-04
188,0,2020-07-04
235,0,2020-07-04
233,0,2020-07-04
153,0,2020-07-04
262,0,2020-07-04
31,0,2020-07-04
278,0,2020-07-04
149,0,2020-07-04
151,0,2020-07-04
70,0,2020-07-04
161,0,2020-07-04
108,0,2020-07-04
69,13,2020-07-05
41,10,2020-07-05
108,10,2020-07-05
94,8,2020-07-05
159,4,2020-07-05
1,3,2020-07-05
142,3,2020-07-05
270,2,2020-07-05
278,1,2020-07-05
154,1,2020-07-05
89,0,2020-07-05
229,0,2020-07-05
242,0,2020-07-05
188,0,2020-07-05
34,0,2020-07-05
207,0,2020-07-05
86,0,2020-07-05
235,0,2020-07-05
233,0,2020-07-05
9,0,2020-07-05
153,0,2020-07-05
262,0,2020-07-05
31,0,2020-07-05
181,0,2020-07-05
149,0,2020-07-05
151,0,2020-07-05
70,0,2020-07-05
161,0,2020-07-05
41,12,2020-07-06
69,10,2020-07-06
181,8,2020-07-06
142,8,2020-07-06
159,7,2020-07-06
86,6,2020-07-06
34,4,2020-07-06
154,3,2020-07-06
9,2,2020-07-06
108,1,2020-07-06
89,0,2020-07-06
229,0,2020-07-06
242,0,2020-07-06
188,0,2020-07-06
94,0,2020-07-06
207,0,2020-07-06
235,0,2020-07-06
270,0,2020-07-06
233,0,2020-07-06
153,0,2020-07-06
262,0,2020-07-06
31,0,2020-07-06
1,0,2020-07-06
278,0,2020-07-06
149,0,2020-07-06
151,0,2020-07-06
70,0,2020-07-06
161,0,2020-07-06
69,10,2020-07-07
41,7,2020-07-07
108,7,2020-07-07
94,4,2020-07-07
89,0,2020-07-07
229,0,2020-07-07
242,0,2020-07-07
159,0,2020-07-07
188,0,2020-07-07
34,0,2020-07-07
207,0,2020-07-07
86,0,2020-07-07
235,0,2020-07-07
270,0,2020-07-07
233,0,2020-07-07
9,0,2020-07-07
153,0,2020-07-07
262,0,2020-07-07
31,0,2020-07-07
1,0,2020-07-07
181,0,2020-07-07
278,0,2020-07-07
149,0,2020-07-07
151,0,2020-07-07
154,0,2020-07-07
70,0,2020-07-07
142,0,2020-07-07
161,0,2020-07-07
69,6,2020-07-08
262,4,2020-07-08
31,4,2020-07-08
278,4,2020-07-08
142,4,2020-07-08
159,3,2020-07-08
89,2,2020-07-08
41,2,2020-07-08
233,1,2020-07-08
151,1,2020-07-08
154,1,2020-07-08
229,0,2020-07-08
242,0,2020-07-08
188,0,2020-07-08
94,0,2020-07-08
34,0,2020-07-08
207,0,2020-07-08
86,0,2020-07-08
235,0,2020-07-08
270,0,2020-07-08
9,0,2020-07-08
153,0,2020-07-08
1,0,2020-07-08
181,0,2020-07-08
149,0,2020-07-08
70,0,2020-07-08
161,0,2020-07-08
108,0,2020-07-08
154,15,2020-07-09
159,13,2020-07-09
34,12,2020-07-09
41,10,2020-07-09
89,9,2020-07-09
86,8,2020-07-09
69,8,2020-07-09
181,7,2020-07-09
270,6,2020-07-09
233,3,2020-07-09
278,3,2020-07-09
142,2,2020-07-09
262,1,2020-07-09
31,1,2020-07-09
151,1,2020-07-09
229,0,2020-07-09
242,0,2020-07-09
188,0,2020-07-09
94,0,2020-07-09
207,0,2020-07-09
235,0,2020-07-09
9,0,2020-07-09
153,0,2020-07-09
1,0,2020-07-09
149,0,2020-07-09
70,0,2020-07-09
161,0,2020-07-09
108,0,2020-07-09
34,32,2020-07-10
159,18,2020-07-10
270,13,2020-07-10
142,10,2020-07-10
207,9,2020-07-10
89,8,2020-07-10
94,7,2020-07-10
70,6,2020-07-10
154,5,2020-07-10
233,4,2020-07-10
188,1,2020-07-10
86,1,2020-07-10
181,1,2020-07-10
229,0,2020-07-10
242,0,2020-07-10
235,0,2020-07-10
9,0,2020-07-10
153,0,2020-07-10
262,0,2020-07-10
31,0,2020-07-10
1,0,2020-07-10
278,0,2020-07-10
69,0,2020-07-10
149,0,2020-07-10
151,0,2020-07-10
161,0,2020-07-10
41,0,2020-07-10
108,0,2020-07-10
154,25,2020-07-11
34,14,2020-07-11
142,12,2020-07-11
159,10,2020-07-11
270,9,2020-07-11
278,9,2020-07-11
69,3,2020-07-11
89,1,2020-07-11
188,1,2020-07-11
229,0,2020-07-11
242,0,2020-07-11
94,0,2020-07-11
207,0,2020-07-11
86,0,2020-07-11
235,0,2020-07-11
233,0,2020-07-11
9,0,2020-07-11
153,0,2020-07-11
262,0,2020-07-11
31,0,2020-07-11
1,0,2020-07-11
181,0,2020-07-11
149,0,2020-07-11
151,0,2020-07-11
70,0,2020-07-11
161,0,2020-07-11
41,0,2020-07-11
108,0,2020-07-11
188,30,2020-07-12
153,23,2020-07-12
154,20,2020-07-12
142,14,2020-07-12
1,5,2020-07-12
278,3,2020-07-12
159,2,2020-07-12
270,2,2020-07-12
70,2,2020-07-12
34,1,2020-07-12
181,1,2020-07-12
89,0,2020-07-12
229,0,2020-07-12
242,0,2020-07-12
94,0,2020-07-12
207,0,2020-07-12
86,0,2020-07-12
235,0,2020-07-12
233,0,2020-07-12
9,0,2020-07-12
262,0,2020-07-12
31,0,2020-07-12
69,0,2020-07-12
149,0,2020-07-12
151,0,2020-07-12
161,0,2020-07-12
41,0,2020-07-12
108,0,2020-07-12
1,17,2020-07-13
278,10,2020-07-13
188,7,2020-07-13
270,7,2020-07-13
159,6,2020-07-13
153,4,2020-07-13
94,3,2020-07-13
207,3,2020-07-13
89,2,2020-07-13
154,2,2020-07-13
142,2,2020-07-13
70,1,2020-07-13
229,0,2020-07-13
242,0,2020-07-13
34,0,2020-07-13
86,0,2020-07-13
235,0,2020-07-13
233,0,2020-07-13
9,0,2020-07-13
262,0,2020-07-13
31,0,2020-07-13
181,0,2020-07-13
69,0,2020-07-13
149,0,2020-07-13
151,0,2020-07-13
161,0,2020-07-13
41,0,2020-07-13
108,0,2020-07-13
142,12,2020-07-14
154,11,2020-07-14
70,8,2020-07-14
153,4,2020-07-14
233,3,2020-07-14
188,2,2020-07-14
34,2,2020-07-14
86,2,2020-07-14
181,2,2020-07-14
41,2,2020-07-14
69,1,2020-07-14
89,0,2020-07-14
229,0,2020-07-14
242,0,2020-07-14
159,0,2020-07-14
94,0,2020-07-14
207,0,2020-07-14
235,0,2020-07-14
270,0,2020-07-14
9,0,2020-07-14
262,0,2020-07-14
31,0,2020-07-14
1,0,2020-07-14
278,0,2020-07-14
149,0,2020-07-14
151,0,2020-07-14
161,0,2020-07-14
108,0,2020-07-14
41,42,2020-07-15
69,32,2020-07-15
70,9,2020-07-15
154,7,2020-07-15
142,6,2020-07-15
278,5,2020-07-15
86,3,2020-07-15
89,2,2020-07-15
159,2,2020-07-15
94,2,2020-07-15
207,2,2020-07-15
34,1,2020-07-15
31,1,2020-07-15
181,1,2020-07-15
229,0,2020-07-15
242,0,2020-07-15
188,0,2020-07-15
235,0,2020-07-15
270,0,2020-07-15
233,0,2020-07-15
9,0,2020-07-15
153,0,2020-07-15
262,0,2020-07-15
1,0,2020-07-15
149,0,2020-07-15
151,0,2020-07-15
161,0,2020-07-15
108,0,2020-07-15
70,18,2020-07-16
86,16,2020-07-16
154,16,2020-07-16
69,12,2020-07-16
181,11,2020-07-16
41,11,2020-07-16
34,8,2020-07-16
278,2,2020-07-16
142,2,2020-07-16
89,1,2020-07-16
159,1,2020-07-16
94,1,2020-07-16
207,1,2020-07-16
229,0,2020-07-16
242,0,2020-07-16
188,0,2020-07-16
235,0,2020-07-16
270,0,2020-07-16
233,0,2020-07-16
9,0,2020-07-16
153,0,2020-07-16
262,0,2020-07-16
31,0,2020-07-16
1,0,2020-07-16
149,0,2020-07-16
151,0,2020-07-16
161,0,2020-07-16
108,0,2020-07-16
154,38,2020-07-17
142,22,2020-07-17
70,19,2020-07-17
86,14,2020-07-17
181,12,2020-07-17
41,10,2020-07-17
69,9,2020-07-17
34,6,2020-07-17
270,6,2020-07-17
153,2,2020-07-17
89,0,2020-07-17
229,0,2020-07-17
242,0,2020-07-17
159,0,2020-07-17
188,0,2020-07-17
94,0,2020-07-17
207,0,2020-07-17
235,0,2020-07-17
233,0,2020-07-17
9,0,2020-07-17
262,0,2020-07-17
31,0,2020-07-17
1,0,2020-07-17
278,0,2020-07-17
149,0,2020-07-17
151,0,2020-07-17
161,0,2020-07-17
108,0,2020-07-17
41,18,2020-07-18
69,12,2020-07-18
278,2,2020-07-18
70,1,2020-07-18
89,0,2020-07-18
229,0,2020-07-18
242,0,2020-07-18
159,0,2020-07-18
188,0,2020-07-18
94,0,2020-07-18
34,0,2020-07-18
207,0,2020-07-18
86,0,2020-07-18
235,0,2020-07-18
270,0,2020-07-18
233,0,2020-07-18
9,0,2020-07-18
153,0,2020-07-18
262,0,2020-07-18
31,0,2020-07-18
1,0,2020-07-18
181,0,2020-07-18
149,0,2020-07-18
151,0,2020-07-18
154,0,2020-07-18
142,0,2020-07-18
161,0,2020-07-18
108,0,2020-07-18
69,32,2020-07-19
159,16,2020-07-19
278,11,2020-07-19
94,8,2020-07-19
207,8,2020-07-19
89,7,2020-07-19
262,7,2020-07-19
41,4,2020-07-19
142,2,2020-07-19
70,1,2020-07-19
229,0,2020-07-19
242,0,2020-07-19
188,0,2020-07-19
34,0,2020-07-19
86,0,2020-07-19
235,0,2020-07-19
270,0,2020-07-19
233,0,2020-07-19
9,0,2020-07-19
153,0,2020-07-19
31,0,2020-07-19
1,0,2020-07-19
181,0,2020-07-19
149,0,2020-07-19
151,0,2020-07-19
154,0,2020-07-19
161,0,2020-07-19
108,0,2020-07-19
262,20,2020-07-20
149,14,2020-07-20
89,10,2020-07-20
94,8,2020-07-20
159,7,2020-07-20
207,7,2020-07-20
69,5,2020-07-20
229,0,2020-07-20
242,0,2020-07-20
188,0,2020-07-20
34,0,2020-07-20
86,0,2020-07-20
235,0,2020-07-20
270,0,2020-07-20
233,0,2020-07-20
9,0,2020-07-20
153,0,2020-07-20
31,0,2020-07-20
1,0,2020-07-20
181,0,2020-07-20
278,0,2020-07-20
151,0,2020-07-20
154,0,2020-07-20
70,0,2020-07-20
142,0,2020-07-20
161,0,2020-07-20
41,0,2020-07-20
108,0,2020-07-20
34,3,2020-07-21
86,3,2020-07-21
181,3,2020-07-21
69,3,2020-07-21
41,1,2020-07-21
89,0,2020-07-21
229,0,2020-07-21
242,0,2020-07-21
159,0,2020-07-21
188,0,2020-07-21
94,0,2020-07-21
207,0,2020-07-21
235,0,2020-07-21
270,0,2020-07-21
233,0,2020-07-21
9,0,2020-07-21
153,0,2020-07-21
262,0,2020-07-21
31,0,2020-07-21
1,0,2020-07-21
278,0,2020-07-21
149,0,2020-07-21
151,0,2020-07-21
154,0,2020-07-21
70,0,2020-07-21
142,0,2020-07-21
161,0,2020-07-21
108,0,2020-07-21
159,18,2020-07-22
142,10,2020-07-22
154,6,2020-07-22
34,5,2020-07-22
41,5,2020-07-22
89,3,2020-07-22
94,3,2020-07-22
270,3,2020-07-22
262,3,2020-07-22
69,3,2020-07-22
149,3,2020-07-22
229,0,2020-07-22
242,0,2020-07-22
188,0,2020-07-22
207,0,2020-07-22
86,0,2020-07-22
235,0,2020-07-22
233,0,2020-07-22
9,0,2020-07-22
153,0,2020-07-22
31,0,2020-07-22
1,0,2020-07-22
181,0,2020-07-22
278,0,2020-07-22
151,0,2020-07-22
70,0,2020-07-22
161,0,2020-07-22
108,0,2020-07-22
154,7,2020-07-23
159,6,2020-07-23
34,4,2020-07-23
70,4,2020-07-23
142,4,2020-07-23
86,3,2020-07-23
181,3,2020-07-23
149,3,2020-07-23
69,2,2020-07-23
41,2,2020-07-23
94,1,2020-07-23
270,1,2020-07-23
262,1,2020-07-23
89,0,2020-07-23
229,0,2020-07-23
242,0,2020-07-23
188,0,2020-07-23
207,0,2020-07-23
235,0,2020-07-23
233,0,2020-07-23
9,0,2020-07-23
153,0,2020-07-23
31,0,2020-07-23
1,0,2020-07-23
278,0,2020-07-23
151,0,2020-07-23
161,0,2020-07-23
108,0,2020-07-23
181,18,2020-07-24
34,15,2020-07-24
86,14,2020-07-24
159,10,2020-07-24
154,10,2020-07-24
278,9,2020-07-24
142,7,2020-07-24
233,6,2020-07-24
69,6,2020-07-24
70,4,2020-07-24
270,1,2020-07-24
89,0,2020-07-24
229,0,2020-07-24
242,0,2020-07-24
188,0,2020-07-24
94,0,2020-07-24
207,0,2020-07-24
235,0,2020-07-24
9,0,2020-07-24
153,0,2020-07-24
262,0,2020-07-24
31,0,2020-07-24
1,0,2020-07-24
149,0,2020-07-24
151,0,2020-07-24
161,0,2020-07-24
41,0,2020-07-24
108,0,2020-07-24
154,14,2020-07-25
278,8,2020-07-25
34,6,2020-07-25
86,6,2020-07-25
69,6,2020-07-25
181,5,2020-07-25
270,2,2020-07-25
142,2,2020-07-25
159,1,2020-07-25
233,1,2020-07-25
89,0,2020-07-25
229,0,2020-07-25
242,0,2020-07-25
188,0,2020-07-25
94,0,2020-07-25
207,0,2020-07-25
235,0,2020-07-25
9,0,2020-07-25
153,0,2020-07-25
262,0,2020-07-25
31,0,2020-07-25
1,0,2020-07-25
149,0,2020-07-25
151,0,2020-07-25
70,0,2020-07-25
161,0,2020-07-25
41,0,2020-07-25
108,0,2020-07-25
154,33,2020-07-26
207,27,2020-07-26
89,26,2020-07-26
94,24,2020-07-26
159,23,2020-07-26
270,18,2020-07-26
278,18,2020-07-26
69,9,2020-07-26
108,9,2020-07-26
142,4,2020-07-26
70,1,2020-07-26
229,0,2020-07-26
242,0,2020-07-26
188,0,2020-07-26
34,0,2020-07-26
86,0,2020-07-26
235,0,2020-07-26
233,0,2020-07-26
9,0,2020-07-26
153,0,2020-07-26
262,0,2020-07-26
31,0,2020-07-26
1,0,2020-07-26
181,0,2020-07-26
149,0,2020-07-26
151,0,2020-07-26
161,0,2020-07-26
41,0,2020-07-26
278,25,2020-07-27
69,18,2020-07-27
108,12,2020-07-27
94,9,2020-07-27
154,9,2020-07-27
34,4,2020-07-27
262,4,2020-07-27
70,4,2020-07-27
89,3,2020-07-27
270,3,2020-07-27
142,3,2020-07-27
159,1,2020-07-27
207,1,2020-07-27
86,1,2020-07-27
181,1,2020-07-27
41,1,2020-07-27
229,0,2020-07-27
242,0,2020-07-27
188,0,2020-07-27
235,0,2020-07-27
233,0,2020-07-27
9,0,2020-07-27
153,0,2020-07-27
31,0,2020-07-27
1,0,2020-07-27
149,0,2020-07-27
151,0,2020-07-27
161,0,2020-07-27
154,23,2020-07-28
278,18,2020-07-28
108,18,2020-07-28
34,15,2020-07-28
69,12,2020-07-28
70,10,2020-07-28
94,8,2020-07-28
149,4,2020-07-28
89,3,2020-07-28
159,3,2020-07-28
262,3,2020-07-28
142,3,2020-07-28
86,2,2020-07-28
233,2,2020-07-28
181,1,2020-07-28
41,1,2020-07-28
229,0,2020-07-28
242,0,2020-07-28
188,0,2020-07-28
207,0,2020-07-28
235,0,2020-07-28
270,0,2020-07-28
9,0,2020-07-28
153,0,2020-07-28
31,0,2020-07-28
1,0,2020-07-28
151,0,2020-07-28
161,0,2020-07-28
34,36,2020-07-29
41,30,2020-07-29
181,27,2020-07-29
69,25,2020-07-29
86,19,2020-07-29
142,18,2020-07-29
108,18,2020-07-29
154,14,2020-07-29
94,13,2020-07-29
159,12,2020-07-29
270,6,2020-07-29
262,6,2020-07-29
149,5,2020-07-29
278,3,2020-07-29
89,1,2020-07-29
233,1,2020-07-29
70,1,2020-07-29
229,0,2020-07-29
242,0,2020-07-29
188,0,2020-07-29
207,0,2020-07-29
235,0,2020-07-29
9,0,2020-07-29
153,0,2020-07-29
31,0,2020-07-29
1,0,2020-07-29
151,0,2020-07-29
161,0,2020-07-29
41,114,2020-07-30
69,89,2020-07-30
270,31,2020-07-30
108,28,2020-07-30
94,27,2020-07-30
142,20,2020-07-30
159,17,2020-07-30
154,15,2020-07-30
70,11,2020-07-30
89,10,2020-07-30
207,5,2020-07-30
34,4,2020-07-30
86,4,2020-07-30
181,3,2020-07-30
278,3,2020-07-30
233,1,2020-07-30
149,1,2020-07-30
229,0,2020-07-30
242,0,2020-07-30
188,0,2020-07-30
235,0,2020-07-30
9,0,2020-07-30
153,0,2020-07-30
262,0,2020-07-30
31,0,2020-07-30
1,0,2020-07-30
151,0,2020-07-30
161,0,2020-07-30
41,105,2020-07-31
69,95,2020-07-31
270,32,2020-07-31
1,20,2020-07-31
278,13,2020-07-31
149,3,2020-07-31
159,2,2020-07-31
233,2,2020-07-31
154,2,2020-07-31
142,2,2020-07-31
89,1,2020-07-31
153,1,2020-07-31
262,1,2020-07-31
108,1,2020-07-31
229,0,2020-07-31
242,0,2020-07-31
188,0,2020-07-31
94,0,2020-07-31
34,0,2020-07-31
207,0,2020-07-31
86,0,2020-07-31
235,0,2020-07-31
9,0,2020-07-31
31,0,2020-07-31
181,0,2020-07-31
151,0,2020-07-31
70,0,2020-07-31
161,0,2020-07-31
159,30,2020-08-01
94,28,2020-08-01
89,24,2020-08-01
207,22,2020-08-01
34,20,2020-08-01
181,20,2020-08-01
69,14,2020-08-01
41,13,2020-08-01
86,11,2020-08-01
270,5,2020-08-01
153,4,2020-08-01
233,1,2020-08-01
149,1,2020-08-01
229,0,2020-08-01
242,0,2020-08-01
188,0,2020-08-01
235,0,2020-08-01
9,0,2020-08-01
262,0,2020-08-01
31,0,2020-08-01
1,0,2020-08-01
278,0,2020-08-01
151,0,2020-08-01
154,0,2020-08-01
70,0,2020-08-01
142,0,2020-08-01
161,0,2020-08-01
108,0,2020-08-01
159,14,2020-08-02
86,14,2020-08-02
181,13,2020-08-02
34,12,2020-08-02
233,8,2020-08-02
149,7,2020-08-02
262,6,2020-08-02
154,5,2020-08-02
235,3,2020-08-02
153,3,2020-08-02
142,3,2020-08-02
89,0,2020-08-02
229,0,2020-08-02
242,0,2020-08-02
188,0,2020-08-02
94,0,2020-08-02
207,0,2020-08-02
270,0,2020-08-02
9,0,2020-08-02
31,0,2020-08-02
1,0,2020-08-02
278,0,2020-08-02
69,0,2020-08-02
151,0,2020-08-02
70,0,2020-08-02
161,0,2020-08-02
41,0,2020-08-02
108,0,2020-08-02
154,63,2020-08-03
159,59,2020-08-03
94,59,2020-08-03
89,55,2020-08-03
207,54,2020-08-03
69,52,2020-08-03
278,51,2020-08-03
34,46,2020-08-03
181,45,2020-08-03
86,44,2020-08-03
153,44,2020-08-03
149,43,2020-08-03
41,42,2020-08-03
270,41,2020-08-03
262,41,2020-08-03
70,40,2020-08-03
229,39,2020-08-03
233,39,2020-08-03
9,39,2020-08-03
31,39,2020-08-03
1,39,2020-08-03
151,39,2020-08-03
108,39,2020-08-03
188,37,2020-08-03
242,33,2020-08-03
235,30,2020-08-03
142,13,2020-08-03
161,0,2020-08-03
159,23,2020-08-04
89,19,2020-08-04
207,18,2020-08-04
94,17,2020-08-04
154,8,2020-08-04
142,6,2020-08-04
69,4,2020-08-04
270,2,2020-08-04
233,2,2020-08-04
229,0,2020-08-04
242,0,2020-08-04
188,0,2020-08-04
34,0,2020-08-04
86,0,2020-08-04
235,0,2020-08-04
9,0,2020-08-04
153,0,2020-08-04
262,0,2020-08-04
31,0,2020-08-04
1,0,2020-08-04
181,0,2020-08-04
278,0,2020-08-04
149,0,2020-08-04
151,0,2020-08-04
70,0,2020-08-04
161,0,2020-08-04
41,0,2020-08-04
108,0,2020-08-04
41,23,2020-08-05
69,20,2020-08-05
94,19,2020-08-05
159,17,2020-08-05
207,14,2020-08-05
108,9,2020-08-05
89,7,2020-08-05
233,7,2020-08-05
70,4,2020-08-05
154,3,2020-08-05
34,1,2020-08-05
86,1,2020-08-05
181,1,2020-08-05
149,1,2020-08-05
142,1,2020-08-05
229,0,2020-08-05
242,0,2020-08-05
188,0,2020-08-05
235,0,2020-08-05
270,0,2020-08-05
9,0,2020-08-05
153,0,2020-08-05
262,0,2020-08-05
31,0,2020-08-05
1,0,2020-08-05
278,0,2020-08-05
151,0,2020-08-05
161,0,2020-08-05
108,31,2020-08-06
94,22,2020-08-06
153,20,2020-08-06
69,15,2020-08-06
235,13,2020-08-06
41,11,2020-08-06
188,9,2020-08-06
270,4,2020-08-06
278,4,2020-08-06
89,3,2020-08-06
207,3,2020-08-06
1,3,2020-08-06
34,2,2020-08-06
86,2,2020-08-06
233,2,2020-08-06
181,2,2020-08-06
154,2,2020-08-06
159,1,2020-08-06
142,1,2020-08-06
229,0,2020-08-06
242,0,2020-08-06
9,0,2020-08-06
262,0,2020-08-06
31,0,2020-08-06
149,0,2020-08-06
151,0,2020-08-06
70,0,2020-08-06
161,0,2020-08-06
188,26,2020-08-07
270,14,2020-08-07
70,14,2020-08-07
153,13,2020-08-07
69,13,2020-08-07
94,10,2020-08-07
41,9,2020-08-07
108,9,2020-08-07
233,8,2020-08-07
154,8,2020-08-07
142,8,2020-08-07
34,4,2020-08-07
86,4,2020-08-07
1,3,2020-08-07
181,2,2020-08-07
278,2,2020-08-07
89,0,2020-08-07
229,0,2020-08-07
242,0,2020-08-07
159,0,2020-08-07
207,0,2020-08-07
235,0,2020-08-07
9,0,2020-08-07
262,0,2020-08-07
31,0,2020-08-07
149,0,2020-08-07
151,0,2020-08-07
161,0,2020-08-07
41,31,2020-08-08
270,22,2020-08-08
108,20,2020-08-08
94,19,2020-08-08
34,18,2020-08-08
181,16,2020-08-08
188,14,2020-08-08
154,13,2020-08-08
153,12,2020-08-08
142,10,2020-08-08
207,9,2020-08-08
69,9,2020-08-08
70,9,2020-08-08
89,8,2020-08-08
159,7,2020-08-08
86,6,2020-08-08
1,2,2020-08-08
233,1,2020-08-08
229,0,2020-08-08
242,0,2020-08-08
235,0,2020-08-08
9,0,2020-08-08
262,0,2020-08-08
31,0,2020-08-08
278,0,2020-08-08
149,0,2020-08-08
151,0,2020-08-08
161,0,2020-08-08
181,25,2020-08-09
86,24,2020-08-09
41,23,2020-08-09
69,18,2020-08-09
34,16,2020-08-09
235,12,2020-08-09
153,12,2020-08-09
233,8,2020-08-09
94,6,2020-08-09
207,6,2020-08-09
89,4,2020-08-09
159,4,2020-08-09
154,4,2020-08-09
149,3,2020-08-09
70,3,2020-08-09
142,3,2020-08-09
151,2,2020-08-09
262,1,2020-08-09
31,1,2020-08-09
1,1,2020-08-09
229,0,2020-08-09
242,0,2020-08-09
188,0,2020-08-09
270,0,2020-08-09
9,0,2020-08-09
278,0,2020-08-09
161,0,2020-08-09
108,0,2020-08-09
41,25,2020-08-10
69,24,2020-08-10
142,24,2020-08-10
86,20,2020-08-10
31,20,2020-08-10
151,16,2020-08-10
70,16,2020-08-10
233,15,2020-08-10
34,13,2020-08-10
262,10,2020-08-10
181,9,2020-08-10
89,7,2020-08-10
207,7,2020-08-10
94,6,2020-08-10
159,5,2020-08-10
153,4,2020-08-10
270,3,2020-08-10
108,1,2020-08-10
229,0,2020-08-10
242,0,2020-08-10
188,0,2020-08-10
235,0,2020-08-10
9,0,2020-08-10
1,0,2020-08-10
278,0,2020-08-10
149,0,2020-08-10
154,0,2020-08-10
161,0,2020-08-10
41,52,2020-08-11
69,49,2020-08-11
94,22,2020-08-11
89,21,2020-08-11
159,20,2020-08-11
207,14,2020-08-11
70,10,2020-08-11
9,6,2020-08-11
153,5,2020-08-11
154,4,2020-08-11
31,3,2020-08-11
108,2,2020-08-11
34,1,2020-08-11
1,1,2020-08-11
278,1,2020-08-11
149,1,2020-08-11
151,1,2020-08-11
229,0,2020-08-11
242,0,2020-08-11
188,0,2020-08-11
86,0,2020-08-11
235,0,2020-08-11
270,0,2020-08-11
233,0,2020-08-11
262,0,2020-08-11
181,0,2020-08-11
142,0,2020-08-11
161,0,2020-08-11
69,40,2020-08-12
89,22,2020-08-12
207,22,2020-08-12
41,21,2020-08-12
94,20,2020-08-12
270,19,2020-08-12
159,16,2020-08-12
154,16,2020-08-12
108,14,2020-08-12
31,12,2020-08-12
142,10,2020-08-12
70,8,2020-08-12
233,5,2020-08-12
262,5,2020-08-12
153,3,2020-08-12
278,3,2020-08-12
188,2,2020-08-12
34,2,2020-08-12
9,2,2020-08-12
151,2,2020-08-12
229,0,2020-08-12
242,0,2020-08-12
86,0,2020-08-12
235,0,2020-08-12
1,0,2020-08-12
181,0,2020-08-12
149,0,2020-08-12
161,0,2020-08-12
154,20,2020-08-13
31,14,2020-08-13
70,12,2020-08-13
233,9,2020-08-13
151,8,2020-08-13
235,7,2020-08-13
262,7,2020-08-13
142,7,2020-08-13
34,6,2020-08-13
278,5,2020-08-13
153,3,2020-08-13
149,2,2020-08-13
242,1,2020-08-13
159,1,2020-08-13
89,0,2020-08-13
229,0,2020-08-13
188,0,2020-08-13
94,0,2020-08-13
207,0,2020-08-13
86,0,2020-08-13
270,0,2020-08-13
9,0,2020-08-13
1,0,2020-08-13
181,0,2020-08-13
69,0,2020-08-13
161,0,2020-08-13
41,0,2020-08-13
108,0,2020-08-13
229,23,2020-08-14
34,23,2020-08-14
181,22,2020-08-14
86,21,2020-08-14
154,19,2020-08-14
70,16,2020-08-14
9,11,2020-08-14
31,7,2020-08-14
151,7,2020-08-14
153,5,2020-08-14
262,5,2020-08-14
235,3,2020-08-14
149,3,2020-08-14
142,3,2020-08-14
41,3,2020-08-14
278,2,2020-08-14
89,1,2020-08-14
242,0,2020-08-14
159,0,2020-08-14
188,0,2020-08-14
94,0,2020-08-14
207,0,2020-08-14
270,0,2020-08-14
233,0,2020-08-14
1,0,2020-08-14
69,0,2020-08-14
161,0,2020-08-14
108,0,2020-08-14
154,38,2020-08-15
34,15,2020-08-15
89,14,2020-08-15
70,14,2020-08-15
159,12,2020-08-15
207,10,2020-08-15
86,10,2020-08-15
142,10,2020-08-15
270,9,2020-08-15
1,9,2020-08-15
233,8,2020-08-15
31,8,2020-08-15
94,7,2020-08-15
151,7,2020-08-15
181,6,2020-08-15
278,6,2020-08-15
229,4,2020-08-15
242,4,2020-08-15
153,4,2020-08-15
262,4,2020-08-15
235,3,2020-08-15
188,0,2020-08-15
9,0,2020-08-15
69,0,2020-08-15
149,0,2020-08-15
161,0,2020-08-15
41,0,2020-08-15
108,0,2020-08-15
181,24,2020-08-16
34,20,2020-08-16
86,20,2020-08-16
154,16,2020-08-16
142,12,2020-08-16
41,7,2020-08-16
69,6,2020-08-16
233,4,2020-08-16
159,3,2020-08-16
270,3,2020-08-16
278,3,2020-08-16
70,3,2020-08-16
1,2,2020-08-16
31,1,2020-08-16
149,1,2020-08-16
89,0,2020-08-16
229,0,2020-08-16
242,0,2020-08-16
188,0,2020-08-16
94,0,2020-08-16
207,0,2020-08-16
235,0,2020-08-16
9,0,2020-08-16
153,0,2020-08-16
262,0,2020-08-16
151,0,2020-08-16
161,0,2020-08-16
